comment,likes,author
gue nnton nya juga mau triak-triak !!!!,0,@dinarahmah4923
No make up aja udah cantik bangeet 😍,0,@denniseazura9488
Kak foundienya bagusan itu atau La Girl?,0,@hanumkhirid6570
eyeshadownya yang isi 9 sama 10 pigmentasinya sama ngga ya?,0,@denikaistiqomah5792
"racun banget kak tasya 😂😂😂 langsung search tentang brand nya, foundationnya bagus gak sih kak? cakey?",0,@rizkiekapuspitasari1550
kak review produk nya foccalure lagi dong kak yang lip matte crayon,0,@devalentg.a3023
Kak just miss one brand tutorial donk.,1,@tocabocakiki12
"makasih kak, akhir2 ini aku lg nyari produk yang bagus tapi murah buat make up wisuda aku..karna video ini bisa kebantu bangeett thank you sekali lagi😭😭😘😘",0,@adindamulia6619
"Nyesel bgt baru sempet nonton., padahal kmren sempet dapet notifikasi video ini.. 
Baru kesampean nonton and lgs ngeborong focallure ini.. Gak sabar nunggu datengnya",1,@marfuah6889
untung mbaknya cantik.kalau tidak serem mungkin he he he,3,@liliksusana9110
focallure itu produk cina atau hongkong gitu kalo di alibaba murah bgt gasegitu,0,@ahnchaegi5427
"racun sekali jadi pengen punya semua 😂
 di tunggu give away nya 😁😁",0,@dindalarasati4371
cuman 88rb holang kaya,1,@yernelyly8961
"halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",1,@monicajasmine4440
NGECES nihhh liat produkknya,0,@desyaninaviriliakarinanp9266
"Kak tasya!! 16 menit kurang panjang videonya :((,sukses selalu kak!;)",0,@iffahiffah5650
"Kak lighting nya agak di redupin dong, ken keterangan jadi ga kelihatan warna nya😢",0,@nilamayuw4555
eye shadowny racun bgt 😭😭,0,@windavianazista2049
Kak tasya omg remember me ga,0,@syifavici9402
belinya di manaaaa,0,@lindamaryuni1862
"Beli nya dimana ka?  
share dong",0,@faridaaryasi7989
cantik banget,0,@januarililiyana8502
ka tasya lucu banget di video yg ini 😂,0,@firmanuruldamayanti9976
Ca bikin swatches maybelline powder matte,0,@deliatara9941
Sumpah Racun 😭 Pengen beli :'',3,@sindynatalia2171
"bagusan mana kak, eyebrow gel atau yg pen nya?
trus eyeshadownya matte semua kak atau ada yg shimer nya",0,@MiftahulJannah-dd7yr
KAMU RACUN!! haha thx ka Tasya,0,@sosianadwi9461
lucu bgt sih ka wkwkw,0,@sintamaryani6093
"kamu lucu sekaliii... 
produk ini made in mana ya",0,@yennidamayanti3309
Actually mascaranya ga bagus2 banget,5,@veniyanti1885
"kak racun banget,  langsung mau beli 😂",1,@aulya7427
jadi pengen borong semua hasil review 😭,0,@denniageneralservices3101
duuh racun banget ini 😍😍😍😍,0,@elfinawijayatni761
kak tasya bikin tutorial cut crease eye shadow donk...,11,@irmayunita7450
Kak tasya saran dong. Kok aku ngrasanya ini videonya agak silau gt ya kayak berasa lampu bener bener  ada di depan muka kakak. Jadi kalo bisa take videonya memang diruangan yang terang aja jangan diruangan yang kurang penerangan tapi ada lampu yang disorotin ke muka gitu. Saran aja kok ini hehe,427,@yayaelvina
Belinya dimana ka 😣,0,@estynovelina8724
pas liat hasil akhirnya jadi inget yg video Mom does my makeup.. beda tapi feel'nya sama. hhehe,0,@dewiidew
FIX BELIIIIII.... RACUUUNNN :D,0,@nurhasanahali571
"yaa ampus sukak banget,  
oy kak Tasya foudation dr focallure bisa buat kulit berminyak gak ya,,  kira kiraa",0,@qurrotulazizah1224
"Suka ama kak tasya deh meskipun anak konglomerat tp sllu excited sama barang murah tapi bagus, meskipun ga brand ternama. Kak tasya beauty vloger sejati deh 😍",3,@OdedKamalang
eyelinernya berapa?,0,@sherlimalinda2792
DANGGG YOU ARE NO WAY INDONESIAAANN FINALLYY I FOUND MY FAV YOUTUBER OMG😍😍😍😍😍😍☺️☺️☺️☺️☺️☺️,2,@najwasaharaaa9894
Aku suka. pertama kali mampir disini,0,@andriayuwandira3256
jadi pengen beli focallure sekarang jugaaa,0,@daliapuspita3458
lucu banget siihhhh hahahahah ngomong diulang2 gemassshhhhh,0,@diasanggita5306
"kak tasya racuuunn aq langsung order eyeshadow, eyebrow, eyeliner, highligter semuaaa 😂😂😂",1,@amiliyahahmad6325
"Tasya mirip pemain Kushi yg di Indosiar.. cantik pke bgt siih..
racun,, lgsg pgn beli",0,@maureenohara6884
Bagus nii covernya caaa 😂,1,@nathaniaangeline4778
"Mudah2an ntr ganti lightning kak, biar maks videonya 😍",1,@adetotat5516
"mau tanya dong, eyeshadownya shimmering semua atau ada mattenya ?? thxx but i'm getting hypnotized with this products 😂",0,@sabrinapraznadila3231
"Kak tasya, dari yang aku baca Focallure ini asalnya dari US dan harga produk2nya belasan dollar, tapi aku pernah liat di Aliexpress ada juga dengan harga di bawah 10 dollar, don't you worry about that? pengen beli tapi takut soalnya..",0,@wennyyulina4522
"kakk barusan aku cek di salah satu online store apps harga focallure itu 500an kakk, eyeshadownya 480an gitu masa-_-",0,@angelsitungkir3873
"cocok di dompet bngt,nih harga produk👍😂",0,@wulanpuspita3069
"suka nih tutorial kaya gini, jdi asik bngt, GA bikin bosen,, slm kenal ka..😍😍",0,@heryani8815
dia shooting ini jam 12 malem.. dh pda gelap cuy😅😂,5,@ceryzakeyzu
pigmentasinya sinting abis eyeshadow nya :'),0,@Sherinacynthia
Racunnnnn😭😂,0,@AzzahraVelia
parah racun persis suhay bikin racun,0,@inessiwiable
omagga!! keren abis dah.. racun.. racun.. 💋,0,@noyoyo6131
your excitement really amuses me the whole video kwwkwkwk,1,@elmaaureliaagustine1783
ka room tour dong,0,@marryoctaviana6625
"astaga, abis nonton ini.. kamu hipnotis aku, aku kepincut eyes shadows nya juga... malang sby dimana ada storenya...kok sedih ya...",0,@reedaayu0822
racunnnn,0,@tayashaniaworld
beli dmn ka? online kah?,0,@riyaniputri4808
Sebarkan kabar baik 😭😭😭😭,0,@akhiralarasati4532
kok gua jadi ikutan seneng sih😂😂😂😂 apalagi highlighternya,0,@renandadiva881
"kak cpt"" bgt sih ngomong.x??? sya ikt bingung😂😂",0,@icha2451
sista cantik tu dr mana merknya...pengen banget beli dimana ya btw da bppom nya kan he8,0,@rororiska
aq jadi ngiler banget liat focallure 😍😍😍😍,0,@sistayulia8710
udah ngak ngerti lagi dah yang dandan cantik banget 😘,0,@sistayulia8710
keracunin bgt liat videonya kak suummmpaahh...ini beneran bagus gak kalo lama d pake seharisn,0,@novirosita6189
"kak tasyaaa, eyeliner sama mascara nya smudge proof gaaa? 
kaya kalo pas cuci muka, jadi panda eye apa engga?",0,@jeekaey
Racun banget kak sumpahh.. Pengen beli banget rasanya.. Btw besok2 videonya dikasih swached eyeshadownya dong kak tasya.. Luv!,0,@ristarachel8406
contor nya gimana ka? bagus dan reccomended ga?,0,@arsyilladestriana3524
racun sumpah😁,1,@firdadzulkifly804
Ngakak sumpah wkwkwk,0,@wynnehestia2863
sepertinya bagus,0,@kedaimustika4769
Kak bagusan mana sama LA girl?,0,@hildakr9395
kakak kok cantik bangt . tapi pas kakak gak make up lebih cantik. gimana pun cantik la kakak. sukses terus buat vidio nya kak. terus berkarya ya 😊😊.,0,@siapasaya2716
Belinya dimana sih? kepooo+mupengg,1,@ClaudiaGraceful27
"kak tasya, kamu racun 😥",0,@rahmadinnar8075
kak tasya focallure emg produk cina ya kak?? jawap pliz,0,@Richfemme
kok kayaknya endors banget ya,19,@dayanmami8406
Ka tasya lucu abis hahahaaa,0,@novitasiwu4726
kak tachaa.. colab sama kak suhay salim doonggg 🙌🙌,93,@anisawwaliya822
"Jadi mirip si mama... Jreeeng jrenggg 
Cucoooook kak 😬",6,@nurjanahjanah6057
"Kak, untuk Ketahanan makeup nya gmn? Still Good??",0,@fithriwulandhani5609
"hi Tasya, gimana dgn staying power makeup nya, misal stlh 6-8 jam?",7,@novahandayani6458
collab ama kak suhay🙌🙌🙌,0,@rahmaawal
"pas ngomong ""gimana nih?"" like ""buset ga kuaddd"" haha",0,@ingestialamandasepta4850
"look fav fav fav dari semuaaaaaaa video nya tasya yg udh di upload...
paraaahhhh...",0,@witharafael7169
sampe aku ulang2 di bagian pas eyeshadow coklat tua itu omg kaaa wkwkwkw me love youuu,0,@graciayona3621
ka tasya lucu banget parahh! gemes banget lucu banget hebohnya wkwkwk bikin orang nyengir2 nontonnya lol bikin jd penasaran parahh. love you kak tasyaaaa sukses terus pretty gurllll,0,@graciayona3621
kak tasya knpa lucu banget sih 😂😂,0,@ayundazzLe
ahahaha seru banget lebay nya...💞,0,@ressarialestari6636
Tia Minoka tasya di endorse koreanglows dan dia gasuka warnanya dia jujur bilang gasuka kok,2,@anindasaffira2874
"Tia Minoka kan emang di endors, tapi review nya jujur ko",16,@hanumkhirid6570
Lahkan emang endorse os ars_fashion tpp reviewnya murni kok kl ka tasya,0,@ahnchaegi5427
"Tp jujur focallure bagus parah, aku beli sepaketnya itu & ngga nyesel samsek😁😁",0,@annspr34
annisaa pratami beli dimana kak,0,@khofifahdalianur6819
Kupikir aku aja yg ngerasa mukanya kyk mmnya klu mke makeup focallur,0,@zeejolly5277
Always like first ❤,0,@niaazarel90
barbieeeee 😍😍😍😍,0,@fiendrawidyatantie9395
Suka bgt liat km se excited itu tasyaa hahaha walau @ku kurang sejago km make up nya tp ak jdi mw coba... Kalo boleh tau km bli make up focallure nya dmn ya?,0,@rashaku.channel
hayy tasya sumpah ini video terlucu terhebohh n terempongs yg aku liat...salam kenal ya☺,0,@dianadimsyaaa9295
tasya look yang ini keliatan kayak boneka india cantik gitu. aaaaaa,0,@dumaganteng9954
KALO AKU LIAT YAA...KAKA DANDAN BEGITU DAN NGOMONG BAHASA INDONESIA ITU PRANK BUAT PARA BULE DI MONAS...hiihiihihihiwkwkwkwk,0,@hnfhamada
"KA TASYA UDAH CANTIK MAU DIAPAIN JUGA CANTIK
#bagibagidongkaaaamukacantiknyaaa",16,@hnfhamada
"KAKKK reviewe eyeshadow pallete nya make up revolution yg fortune favours the brave donggg! katanya itu eyeshadow pigmented paraaaahhhhh, drugstore tp kayak high end...",0,@nadasabilla4141
ka bkin korean makeup donk 😊penasaran bngt wajah ka tasya klo makeup ala korea😉,3,@ratnavera1393
abis nntn ini gue langsung kaya org gila mau beli semua nyaaaaaaa,0,@sharingiscaring2050
sampe habis lho stok eyeshadownya.. racun bgt niiihh😄😄,0,@reskifitria9513
sumpah ini beauty vlogger yg kocak bgt 😁😁😁😁,0,@juliandian3014
eyeshadownya sama kyanyu bagusan mana syaa?,21,@Jesscarmeline
gak jelas loh awalnya :D,0,@wafanuraedin8825
"tasya, siang/ sore nya habis minum kopi kah? mungkin efek kafein sampe lincah begini... hahahaha :p",0,@chisnaaisyiah7238
can you please show us what color your hair is and what you do for it.,0,@s.m.8498
"Selalu dan selalu keren deh makeupnyaa 😍
Oh yah tasya bagusan elf brow cream atau foccalure cream pomade brow?",1,@luthfiahwael5293
"mata + lipstiknya bagussss bgt tas,love itttt ❤❤❤❤",0,@angieayuningtyas
"gk bisa ngomong apa"" lagi sumpah kyk kehipnotis ajaa gw wkwkwkwkk pngen beliii😂😂😂😂",0,@dedidevi5097
omg omg omg racun berterbangan,0,@nentyliany9919
Bukannya udah ya,0,@anggi_m8204
"Jessica Carmeline Doris - up, up, up! i need to know too!!! :D",1,@dumaganteng9954
Aku kalo kecapean dan kurang tidur malah tambah hiper 😂,2,@tasyafarasya25
Ada pertanyaan yg lebih susah gakk 😭😭😭 gini aja jawabannya.. kalo punya anak ada dua mana yg lebih kita sayang? Hahahahhaa,2,@tasyafarasya25
"""kalau maskaranya bagus aku mau teriak""",0,@risachristy
kereeennn gillaaaa eyeshadownya.. thanks for inspiration kak tasya,0,@lucynasril3184
racun ke 2 setelah kak suhay...,2,@desrifebriyana1814
Racunnnnn 😩😩😩😩,0,@nandawulan2962
foundationnya oxydize ga?,0,@shep23460
kak nyari nya di mana tuh..,0,@iraira7987
kak nyari nya di mana tuh,0,@iraira7987
"keren ini lah,  suhay sok asik lama2 bosen",2,@shep23460
"ini pertama kalinya gue mampir dichannel ini... trus dia bilang ""maaff ya gue cerewet"". damn gurl, i love your channel already!",0,@deboradeatirza
aslii.. abis nonton ini aku lgsg pengen bli😂 langsung cari ke ig nya.. padahal baru ga lama bli merk lain.,0,@nanayana2245
kak beli focallure di mana?,0,@andiid1760
"racuuuuuuuuuun........ kaaaaak..... 
tidaaaak..... tapi harus ditahan karna masih jerawatan...
oh GOD... please... 
seandainya itu bisa di pake buat yg acne prone ya... heheh",0,@siti3688
kak kaka itu kursus make up ga si ? ko jagi gitu,0,@juliaputri1263
Mukaknya putih nget,0,@arliananursal1
loose powdernya ada flashback ga kak? KAsih aku rekomendasi loose powder yang ga flashback dong kak! hehe kalo bisa yg drugstoree,0,@goldenpotato1220
aaakkkk lucukkkk bgt sih kakkkk 😂😂😂,0,@intansuherman174
hahaha lucu bgt ekspresinya 😄😄😄,1,@vina3410
"klo di kamera knp jadi kayak putih banget, apa krn lightingnya aja ya kak?",1,@aliya.kirana
Dupe master 😎😂 sumpah ya nontonnya ikutan gereget jadi pengen bgttt belanja focallure!! Tasyaaaa racun bgttt!,22,@khaledazia1640
Abis liat ini langsung cari2 produknya pengen beliiiii hahaha selalu suka kalo ngerecomendasiin sesuatu pasti selalu excited gitu lucukkkk❤️,0,@dianidewintautami7496
"halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",0,@monicajasmine4440
Cantik parahh ka😍😍 jadi ngiler pengen produknya😭😭😭,0,@fazanabilah652
ga sabar nunggu notif muncul buat video selanjutnya 😍😍😍,1,@yuliwidiastuti6026
"gimana bisa bosen nonton video yg isinya dari awal sampe kelar menggebu gebu begini 😍
kapan bikin video sama tasyi? pasti seru bgt 💗",21,@yuliwidiastuti6026
"kaa tasyaaa... focallure nya waterproof ato heat proof nggak? #answer me please 💞
*love this video as much 😘",0,@ellifkhairaa1942
"tx banget Tasya , gue ikutan menggebu gebu sampe sesek napas nonton video nya .ampun",0,@dewiamandasari2532
sumpah idungnya bikin gagal fokus kak😂dari awal smpe akhir gafokus ke tutorial makeupnya malah fokus mantengin hidungnya😘😘,0,@vhyo8688
"habis liat vidio ini aku langsung order, benaran racun sumpah😂 semoga barangnya cepat datang soalnya gak sabar mau coba😚😘",1,@beautylovely7727
mantapp,0,@putrijannuriana2143
kak mascaranya lebih bagus ini apa maybeline yg baru?,1,@faizaaulia1663
wakakakakaaaa...ga semua recommended tapi recommended hahahhaaaa kacaauu racuuunn,0,@ciciindriati342
Aku punya eyeshadow Qianyu dan Focallure. Dua2nya pigmentasinya kacau bgt parah. Awalnya aku cuma jual2 dikit tapi krn video ini jd makin semangat deh 😂 Kalo Tasya mau eyeshadownya nanti aku kirimin 😆,1,@nafisaalfisalma1965
Kok aku ngakak ya😂😂😂😂 liat responnya jadi pengen beli,0,@zeniearizka2864
kak bikin tutorial pasang bulumata palsu donggggg😍😍😍😍😍😍😍,0,@annisamiftahuljannah3201
Duh kayaknya aku jadi pengen punya pabriknya juga! 😍😂,0,@tannyanaputri1613
Selalu suka cara ngomongnya kak tasya selalu bersemangat😂😂😂❤️❤️❤️,0,@friscadianti4312
Suka banget mata nya caaaa. Baguuuussss!! Belom move on dari review LA Girl...udah di racunin focallure....ngaco bener ni anak. Ahahahahahhaa,0,@catatanciboy
Aaah racun bangeeeet. Jd pengen beli semuanya ❤,0,@adminhellolashfkn4257
beli dmna,0,@meilanievasari5556
"dlu tau kamu dr video d female daily waktu ngereview kylie lipstick di video itu km ga banyaka omong terlihat seperti pendiam, tp ternyataa omg ceriwiiss amaat 😂😂 suka sm youtuber yg apa adanya dan ga dibuat2 ky gini.. 
eh btw kirain bakalan suka sm lipsticknya soalnya bagus bgt kayanya.. formulanya gimana?? pengen beli eyeshadownya jugaaa..",2,@deeyanrah6919
racun baru 😂😭😭,0,@anggitacornellia5448
DENGAN SENANG HATI MENERIMA HAHAHAHA😂,0,@tasyafarasya25
am I the only English speaking one,0,@b1mbgz
"omg tasyaaa, racun banget deh jadi mau nyobain focallure jugaaa 💜💜💜",0,@rizkagiovanaamanda9722
"Asli aku sampe ngecheck instagram nya dong, parah sih racun banget hehe. 
Bikin house tour dong sya atau room tour. 
Semangat untuk upload youtube terus yaaaa 💕",4,@devanevalia796
Ter-menor dari semua video youtubenya tasya. Sorry to say but it's true.,221,@sheinadieva
kak bagusan ini atau eyeshadow inez ya pigmentasinya?,0,@fadhilanazmi4929
"""sumpah ini bagus lo, ini produk apa sih? kenapa ini murah banget ya?""
sumpah kak tasya ngakak banget pas nanya sambil kebingungan 😂😂😂",0,@coupscarat9643
"ngefans abiiiis maximal sama ka Tasya satu ini. parah. biasanya boring kalau nonton Vidio make up tutorial tapi ini engga sama sekali. dan ngikutin dari awal bgt  please,  keep on you best work.!!!",1,@junitakustianingsih4414
"tasya gabut, anjir.wkwk",0,@marthaladikabrsinambela4567
"tasya gabut, anjir.wkwk",0,@marthaladikabrsinambela4567
"kak tasyaa heboh nya bikin ngakak,  seru ihh nnton nya gak bosen wkwk",0,@irma3027
kak tasyaaa focallure tahan ga ?,0,@syakiramahani9838
"""shadenya familiar, jangan2 mereka satu pabrik.. "" ini ngakak tapi, i know what you mean 😂😂😂😂",0,@stefania.d.5283
"""Aku ga mau bilang ini semua rekomended, tapi ini semua rekomended"" seraah deehh😅",809,@utarirosmadewi7039
"Demi langit dan bumi, gue yg nonton aja bilang wow~ wow~ teruuus.. Tarik napas tiap liat eyeshadownya.. baru tau nama brandnya. Pengen... 😢😢😢😢😢",0,@crimsonblossom5
"cahayanya kayanya keterangan deh ka,  jadinya kaya medok banget.",6,@renataaritonang3081
Brow gelnya foccalure sm LT pro bagus mana ya?,0,@evayunitasalim5906
"info aja nih kl mau beli produknya bisa di aliexpress, free ongkir seluruh negeri. cuman kudu sabar nunggunya. tp emang murah bgt Lihat toko rekomendasi AliExpress. Dapatkan produk terbaik dengan harga terjangkau
 http://s.aliexpress.com/NveMVFVN 
(from AliExpress Android) ini linknya",0,@seilla8831
"parah, baru beli eyeshadow! kenapa baru ada video iniii😭😭😭😭",1,@yona4738
Kalau ka tasya yg review SELALU PERCAYAAAAAAAAAA,12,@yona4738
Suka banget sama look yang ini.. Jadi kepengen beli produknya juga... Aarrgggghh 😍,0,@rahmaniadlestari4801
menurutku ini krn lightingnya trlalu terang. jadi kyk too light foundationnya,17,@alittleyehetandyohorat7365
well kadang kita mau keluar dari zona 'comfort Zone',8,@tamaraagnesia3155
sukaaaa sama look ini!!,7,@astrid1486
"kayaknya karena si loose powder nya dehh, pas sebelum tasya baking itu foundationnya udh bagus bgt tp krn baking dan powdernya krg bagus jd kecetak putih gituuu jd mukanya ky menor.",7,@loversandrose
No need to apologize guuurlll its true 😂😂😂,69,@tasyafarasya25
tasya farasya lol I'm really sorry tbh,1,@sheinadieva
Menurutku juga gitu tapi kalo kita ambil bbrp part aja misalnya eye look nya aja terus sisanya natural itu pasti bagus banget 😍😍😍,6,@nadiraadiswari3077
Nadira Adiswari aaah iya setujuuuu,3,@sheinadieva
